Time (s),Fᵧ (N),rᵧ (m)
1.4600000381469727,-3.54195499420166,0.21259091794490814
1.4700000286102295,-3.5314080715179443,0.21160130202770233
1.4800000190734863,-3.5201408863067627,0.210389643907547
1.4900000095367432,-3.5058515071868896,0.209061861038208
1.5,-3.490736722946167,0.20762300491333008
1.5099999904632568,-3.4756219387054443,0.2060731202363968
1.5199999809265137,-3.4568703174591064,0.20430634915828705
1.5299999713897705,-3.437941312789917,0.20242328941822052
1.5399999618530273,-3.418975353240967,0.20042923092842102
1.5499999523162842,-3.400118112564087,0.19842985272407532
1.559999942779541,-3.377591371536255,0.19643047451972961
1.5700000524520874,-3.354200839996338,0.19432540237903595
1.5800000429153442,-3.329223871231079,0.19200365245342255
1.590000033378601,-3.302847146987915,0.18967106938362122
1.600000023841858,-3.2734479904174805,0.1872328817844391
1.6100000143051147,-3.245410442352295,0.18478919565677643
1.6200000047683716,-3.21740984916687,0.18234552443027496
1.6299999952316284,-3.1902410984039307,0.1796908974647522
1.6399999856948853,-3.1601650714874268,0.17702503502368927
1.649999976158142,-3.1306145191192627,0.17425380647182465
1.659999966621399,-3.1018190383911133,0.17147688567638397
1.6699999570846558,-3.0731394290924072,0.1688053011894226
1.6799999475479126,-3.0421926975250244,0.16603416204452515
1.690000057220459,-3.0126793384552,0.16325725615024567
1.7000000476837158,-2.9824891090393066,0.1604803502559662
1.7100000381469727,-2.9530158042907715,0.15759822726249695
1.7200000286102295,-2.9228672981262207,0.15492059290409088
1.7300000190734863,-2.891800880432129,0.15214961767196655
1.7400000095367432,-2.8607747554779053,0.14937268197536469
1.75,-2.829829692840576,0.14670084416866302
1.7599999904632568,-2.796659231185913,0.14392998814582825
1.7699999809265137,-2.7671029567718506,0.14115308225154877
1.7799999713897705,-2.740569591522217,0.13848112523555756
1.7899999618530273,-2.71264910697937,0.1359201967716217
1.7999999523162842,-2.6839308738708496,0.1333654522895813
1.809999942779541,-2.652987480163574,0.1307058185338974
1.8200000524520874,-2.621245861053467,0.12814481556415558
1.8300000429153442,-2.5902602672576904,0.12569484114646912
1.840000033378601,-2.5622987747192383,0.12314639240503311
1.850000023841858,-2.5342931747436523,0.12069635093212128
1.8600000143051147,-2.5077555179595947,0.11825265735387802
1.8700000047683716,-2.4820163249969482,0.11580897867679596
1.8799999952316284,-2.454185724258423,0.1133652850985527
1.8899999856948853,-2.4276463985443115,0.11102619022130966
1.899999976158142,-2.3997280597686768,0.10879812389612198
1.909999966621399,-2.3733222484588623,0.10647208988666534
1.9199999570846558,-2.346116065979004,0.10413948446512222
1.9299999475479126,-2.3181540966033936,0.10191131383180618
1.940000057220459,-2.2915213108062744,0.099689781665802
1.9500000476837158,-2.2666268348693848,0.09757260978221893
1.9600000381469727,-2.240267753601074,0.09546215832233429
1.9700000286102295,-2.215282440185547,0.09324740618467331
1.9800000190734863,-2.1932740211486816,0.09102587401866913
1.9900000095367432,-2.1691367626190186,0.08880434185266495
2,-2.1456618309020996,0.08679120242595673
2.009999990463257,-2.1214776039123535,0.08479182422161102
2.0199999809265137,-2.0980494022369385,0.08279244601726532
2.0299999713897705,-2.0761334896087646,0.08079306781291962
2.0399999618530273,-2.0520448684692383,0.07879368960857391
2.049999952316284,-2.0292775630950928,0.07679431140422821
2.059999942779541,-2.006556749343872,0.07500290870666504
2.069999933242798,-1.9846887588500977,0.07322567701339722
2.0799999237060547,-1.9648936986923218,0.07144846022129059
2.0899999141693115,-1.9438304901123047,0.06956735253334045
2.0999999046325684,-1.924082636833191,0.06778289377689362
2.109999895095825,-1.903070092201233,0.06610949337482452
2.119999885559082,-1.8855899572372437,0.06444334238767624
2.130000114440918,-1.866646409034729,0.06277719140052795
2.140000104904175,-1.8491637706756592,0.06121474876999855
2.1500000953674316,-1.83107590675354,0.0596596784889698
2.1600000858306885,-1.8137444257736206,0.058104608207941055
2.1700000762939453,-1.795657753944397,0.056653138250112534
2.180000066757202,-1.7789297103881836,0.05531271547079086
2.190000057220459,-1.7645198106765747,0.053979795426130295
2.200000047683716,-1.751569390296936,0.052646882832050323
2.2100000381469727,-1.738669514656067,0.051417429000139236
2.2200000286102295,-1.7280369997024536,0.0502990186214447
2.2300000190734863,-1.7175612449645996,0.04929165169596672
2.240000009536743,-1.71060311794281,0.048395320773124695
2.25,-1.7015867233276367,0.04771336540579796
2.259999990463257,-1.6939234733581543,0.047150202095508575
2.2699999809265137,-1.6893359422683716,0.04669807851314545
2.2799999713897705,-1.68555748462677,0.04635699465870857
2.2899999618530273,-1.6802130937576294,0.04612695798277855
2.299999952316284,-1.6771360635757446,0.04600795730948448
2.309999942779541,-1.6763805150985718,0.04610311985015869
2.319999933242798,-1.6799970865249634,0.04631727933883667
2.3299999237060547,-1.685178279876709,0.0466424860060215
2.3399999141693115,-1.6926259994506836,0.047078732401132584
2.3499999046325684,-1.7009389400482178,0.04762602224946022
2.359999895095825,-1.7100077867507935,0.048387300223112106
2.369999885559082,-1.718320608139038,0.0493706613779068
2.380000114440918,-1.7303013801574707,0.050473228096961975
2.390000104904175,-1.7431491613388062,0.051789674907922745
2.4000000953674316,-1.758151888847351,0.053225401788949966
2.4100000858306885,-1.774665355682373,0.05477217212319374
2.4200000762939453,-1.7920469045639038,0.05653272196650505
2.430000066757202,-1.8115822076797485,0.05841265618801117
2.440000057220459,-1.8349536657333374,0.06040363013744354
2.450000047683716,-1.856927514076233,0.06250564008951187
2.4600000381469727,-1.879542350769043,0.06471869349479675
2.4700000286102295,-1.9043662548065186,0.06704279035329819
2.4800000190734863,-1.928607702255249,0.06947793066501617
2.490000009536743,-1.954186201095581,0.07202411442995071
2.5,-1.9835429191589355,0.07468133419752121
2.509999990463257,-2.01377272605896,0.07734717428684235
2.5199999809265137,-2.046210765838623,0.08001301437616348
2.5299999713897705,-2.0779519081115723,0.0828835666179657
2.5399999618530273,-2.1067886352539062,0.08566922694444656
2.549999952316284,-2.1368985176086426,0.0885484367609024
2.559999942779541,-2.170151948928833,0.09143642336130142
2.569999933242798,-2.2040398120880127,0.09442663192749023
2.5799999237060547,-2.2380480766296387,0.09742569178342819
2.5899999141693115,-2.2742631435394287,0.10042476654052734
2.5999999046325684,-2.3091487884521484,0.1034238263964653
2.609999895095825,-2.3409507274627686,0.10652497410774231
2.619999885559082,-2.3726305961608887,0.10953307151794434
2.630000114440918,-2.4080889225006104,0.11263415217399597
2.640000104904175,-2.442159414291382,0.11574430018663406
2.6500000953674316,-2.4767990112304688,0.11885444074869156
2.6600000858306885,-2.513767957687378,0.12196458131074905
2.6700000762939453,-2.5487194061279297,0.12507472932338715
2.680000066757202,-2.584869861602783,0.12818486988544464
2.690000057220459,-2.619696855545044,0.13129501044750214
2.700000047683716,-2.6615755558013916,0.13440515100955963
2.7100000381469727,-2.7011911869049072,0.13751529157161713
2.7200000286102295,-2.7375941276550293,0.14062543213367462
2.7300000190734863,-2.7744977474212646,0.1436339020729065
2.740000009536743,-2.8102099895477295,0.14673462510108948
2.75,-2.8411948680877686,0.14974316954612732
2.759999990463257,-2.8773415088653564,0.15274223685264587
2.7699999809265137,-2.912235736846924,0.15574127435684204
2.7799999713897705,-2.9440417289733887,0.1587403416633606
2.7899999618530273,-2.976472854614258,0.16173940896987915
2.799999952316284,-3.009035348892212,0.1647385060787201
2.809999942779541,-3.0407767295837402,0.16763615608215332
2.819999933242798,-3.073896884918213,0.17052415013313293
2.8299999237060547,-3.108660936355591,0.17341215908527374
2.8399999141693115,-3.1412904262542725,0.17630012333393097
2.8499999046325684,-3.1752326488494873,0.17918811738491058
2.859999895095825,-3.2077293395996094,0.1819748878479004
2.869999885559082,-3.2409818172454834,0.18475179374217987
2.880000114440918,-3.272101879119873,0.18752871453762054
2.890000104904175,-3.3009555339813232,0.19020448625087738
2.9000000953674316,-3.3295373916625977,0.1928703486919403
2.9100000858306885,-3.3583240509033203,0.19553616642951965
2.9200000762939453,-3.386354684829712,0.1981009989976883
2.930000066757202,-3.4143173694610596,0.2006557583808899
2.940000057220459,-3.4428975582122803,0.20310960710048676
2.950000047683716,-3.4702422618865967,0.20555329322814941
2.9600000381469727,-3.49676251411438,0.20789608359336853
2.9700000286102295,-3.520399570465088,0.21012786030769348
2.9800000190734863,-3.5436878204345703,0.21234937012195587
2.990000009536743,-3.568557024002075,0.21447014808654785
3,-3.592125654220581,0.2164798527956009
3.009999990463257,-3.614797830581665,0.2184792309999466
3.0199999809265137,-3.6381547451019287,0.22027727961540222
3.0299999713897705,-3.6595284938812256,0.22205451130867004
3.0399999618530273,-3.679177761077881,0.22383174300193787
3.049999952316284,-3.698899030685425,0.2255084216594696
3.059999942779541,-3.718404531478882,0.2270740419626236
3.069999933242798,-3.738053560256958,0.22862909734249115
3.0799999237060547,-3.757091522216797,0.23018419742584229
3.0899999141693115,-3.773862600326538,0.2316388189792633
3.0999999046325684,-3.7918553352355957,0.2330828309059143
3.109999895095825,-3.808554172515869,0.23452679812908173
3.119999885559082,-3.822985887527466,0.23587048053741455
3.130000114440918,-3.839539051055908,0.23720340430736542
3.140000104904175,-3.8540453910827637,0.23853632807731628
3.1500000953674316,-3.8676486015319824,0.23986922204494476
3.1600000858306885,-3.8812520503997803,0.2411019653081894
3.1700000762939453,-3.8927364349365234,0.2423238307237625
3.180000066757202,-3.9039978981018066,0.24344554543495178
3.190000057220459,-3.9154088497161865,0.2444562315940857
3.200000047683716,-3.9253087043762207,0.24545593559741974
3.2100000381469727,-3.933621644973755,0.24635560810565948
3.2200000286102295,-3.942690849304199,0.24704428017139435
3.2300000190734863,-3.9482078552246094,0.247710719704628
3.240000009536743,-3.953498125076294,0.24827727675437927
3.25,-3.9587883949279785,0.248732790350914
3.259999990463257,-3.9612083435058594,0.24907727539539337
3.2699999809265137,-3.9626431465148926,0.2494104951620102
3.2799999713897705,-3.964987277984619,0.2496439665555954
3.2899999618530273,-3.964385509490967,0.24966666102409363
3.299999952316284,-3.962195873260498,0.2495669722557068
3.309999942779541,-3.9570608139038086,0.24925656616687775
3.319999933242798,-3.9496593475341797,0.2487240880727768
3.3299999237060547,-3.9398341178894043,0.24806912243366241
3.3399999141693115,-3.9285757541656494,0.2472035437822342
3.3499999046325684,-3.917318105697632,0.24611587822437286
3.359999895095825,-3.9038727283477783,0.24480612576007843
3.369999885559082,-3.890190839767456,0.24327431619167328
3.380000114440918,-3.873046398162842,0.24161984026432037
3.390000104904175,-3.851367712020874,0.23975490033626556
3.4000000953674316,-3.830883502960205,0.23776723444461823
3.4100000858306885,-3.8068594932556152,0.23566856980323792
3.4200000762939453,-3.7804880142211914,0.23335956037044525
3.430000066757202,-3.755549192428589,0.2309277057647705
3.440000057220459,-3.729259967803955,0.22848403453826904
3.450000047683716,-3.699110746383667,0.22594115138053894
3.4600000381469727,-3.669555902481079,0.22328726947307587
3.4700000286102295,-3.637977123260498,0.22042319178581238
3.4800000190734863,-3.605562210083008,0.21763429045677185
3.490000009536743,-3.572983503341675,0.21475835144519806
3.5,-3.5406510829925537,0.21177133917808533
3.509999990463257,-3.5058867931365967,0.20877227187156677
3.5199999809265137,-3.4724690914154053,0.20567427575588226
3.5299999713897705,-3.4392993450164795,0.2024652361869812
3.5399999618530273,-3.4031894207000732,0.19924402236938477
3.549999952316284,-3.36909818649292,0.19592398405075073
3.559999942779541,-3.3357625007629395,0.19269047677516937
3.569999933242798,-3.2989819049835205,0.18937049806118011
3.5799999237060547,-3.261866569519043,0.18603819608688354
3.5899999141693115,-3.224163770675659,0.18270589411258698
3.5999999046325684,-3.1857056617736816,0.1793736070394516
3.609999895095825,-3.14565110206604,0.17604130506515503
3.619999885559082,-3.1085352897644043,0.17270900309085846
3.630000114440918,-3.072845458984375,0.16937673091888428
3.640000104904175,-3.0366551876068115,0.16614294052124023
3.6500000953674316,-3.0003793239593506,0.1629217118024826
3.6600000858306885,-2.9634342193603516,0.15970049798488617
3.6700000762939453,-2.927072763442993,0.1565776765346527
3.680000066757202,-2.8900413513183594,0.15336917340755463
3.690000057220459,-2.8558597564697266,0.1502462923526764
3.700000047683716,-2.8219382762908936,0.1471361666917801
3.7100000381469727,-2.7885990142822266,0.14412428438663483
3.7200000286102295,-2.7545902729034424,0.14102697372436523
3.7300000190734863,-2.72200608253479,0.1380150467157364
3.740000009536743,-2.688173294067383,0.13501599431037903
3.75,-2.6541647911071777,0.13201691210269928
3.759999990463257,-2.620068311691284,0.12901784479618073
3.7699999809265137,-2.5874831676483154,0.12611685693264008
3.7799999713897705,-2.554318904876709,0.12322887033224106
3.7899999618530273,-2.522489070892334,0.12034087628126144
3.799999952316284,-2.492170572280884,0.11745288968086243
3.809999942779541,-2.4605188369750977,0.11466283351182938
3.819999933242798,-2.426689624786377,0.11178801953792572
3.8299999237060547,-2.3940131664276123,0.1089978888630867
3.8399999141693115,-2.362272024154663,0.10622096806764603
3.8499999046325684,-2.3326175212860107,0.10354185849428177
3.859999895095825,-2.303234338760376,0.10087601840496063
3.869999885559082,-2.275090456008911,0.09821018576622009
