Time (s),Fᵧ (N),rᵧ (m)
7.730000019073486,-2.4970388412475586,0.06482506543397903
7.739999771118164,-2.3981897830963135,0.061963364481925964
7.75,-2.291004180908203,0.05918467044830322
7.760000228881836,-2.18269419670105,0.05649060383439064
7.769999980926514,-2.075956344604492,0.054073601961135864
7.78000020980835,-1.988700270652771,0.05176778510212898
7.789999961853027,-1.9227662086486816,0.04960145801305771
7.800000190734863,-1.8586398363113403,0.047629158943891525
7.809999942779541,-1.7493088245391846,0.0458248108625412
7.820000171661377,-1.5158615112304688,0.04429716616868973
7.829999923706055,-1.1495962142944336,0.0429091714322567
7.840000152587891,-0.7718576788902283,0.041772034019231796
7.849999904632568,-0.48883941769599915,0.04091138765215874
7.860000133514404,-0.30356931686401367,0.04019049182534218
7.869999885559082,-0.2499314546585083,0.03974917158484459
7.880000114440918,-0.3651151657104492,0.03966666758060455
7.889999866485596,-0.5246040225028992,0.03975270316004753
7.900000095367432,-0.7520365118980408,0.04014357179403305
7.909999847412109,-1.0408835411071777,0.04078555479645729
7.920000076293945,-1.3255672454833984,0.0417323112487793
7.929999828338623,-1.558911681175232,0.042930252850055695
7.940000057220459,-1.714603304862976,0.04446174204349518
7.949999809265137,-1.8345593214035034,0.04632679373025894
7.960000038146973,-1.9520399570465088,0.04849645867943764
7.96999979019165,-2.064058542251587,0.0509464256465435
7.980000019073486,-2.1717684268951416,0.053783122450113297
7.989999771118164,-2.2827320098876953,0.05687122419476509
8,-2.384197473526001,0.060263801366090775
8.010000228881836,-2.4855363368988037,0.06390786170959473
8.020000457763672,-2.5949549674987793,0.0678563192486763
8.029999732971191,-2.7077932357788086,0.07205633074045181
8.039999961853027,-2.8167338371276855,0.07658989727497101
8.050000190734863,-2.9438581466674805,0.08139850199222565
8.0600004196167,-3.083514928817749,0.08634757995605469
8.069999694824219,-3.2266364097595215,0.09151902794837952
8.079999923706055,-3.3774051666259766,0.09688347578048706
8.09000015258789,-3.5397417545318604,0.10238850861787796
8.100000381469727,-3.697206735610962,0.1080864667892456
8.109999656677246,-3.8435111045837402,0.11389561742544174
8.119999885559082,-3.9903714656829834,0.11978643387556076
8.130000114440918,-4.13728141784668,0.12567725777626038
8.140000343322754,-4.2869672775268555,0.13159765303134918
8.149999618530273,-4.450962066650391,0.13759960234165192
8.15999984741211,-4.6250901222229,0.1435719132423401
8.170000076293945,-4.806471824645996,0.1494627147912979
8.180000305175781,-4.969309329986572,0.15535354614257812
8.1899995803833,-5.132195949554443,0.16121459007263184
8.199999809265137,-5.290086269378662,0.16696444153785706
8.210000038146973,-5.422308921813965,0.17260311543941498
8.220000267028809,-5.548931121826172,0.1781306266784668
8.229999542236328,-5.68756628036499,0.18354691565036774
8.239999771118164,-5.819777488708496,0.18885205686092377
8.25,-5.972987174987793,0.1940460056066513
8.260000228881836,-6.13644552230835,0.19909875094890594
8.270000457763672,-6.285863399505615,0.203929141163826
8.279999732971191,-6.423264026641846,0.20856721699237823
8.289999961853027,-6.534498691558838,0.21309413015842438
8.300000190734863,-6.619848728179932,0.21750986576080322
8.3100004196167,-6.710845947265625,0.22181442379951477
8.319999694824219,-6.795511245727539,0.22597752511501312
8.329999923706055,-6.901551723480225,0.22991828620433807
8.34000015258789,-7.022645473480225,0.23366698622703552
8.350000381469727,-7.151712417602539,0.23730449378490448
8.359999656677246,-7.2808427810668945,0.24083083868026733
8.369999885559082,-7.384127616882324,0.2442459911108017
8.380000114440918,-7.469202041625977,0.24754996597766876
8.390000343322754,-7.533849716186523,0.25074276328086853
8.399999618530273,-7.57411003112793,0.2537938058376312
8.40999984741211,-7.624379634857178,0.2566836178302765
8.420000076293945,-7.69043493270874,0.25957345962524414
8.430000305175781,-7.770591735839844,0.26243266463279724
8.4399995803833,-7.870772838592529,0.2652113735675812
8.449999809265137,-7.981873512268066,0.26799002289772034
8.460000038146973,-8.075244903564453,0.2707379460334778
8.470000267028809,-8.150437355041504,0.2733747065067291
8.479999542236328,-8.207433700561523,0.27593111991882324
8.489999771118164,-8.24069881439209,0.27848750352859497
8.5,-8.269804000854492,0.28101301193237305
8.510000228881836,-8.299544334411621,0.2833963930606842
8.520000457763672,-8.34381103515625,0.28561931848526
8.529999732971191,-8.401314735412598,0.287811279296875
8.539999961853027,-8.466629028320312,0.28982996940612793
8.550000190734863,-8.536421775817871,0.2915772497653961
8.5600004196167,-8.587981224060059,0.29318222403526306
8.569999694824219,-8.619488716125488,0.29453372955322266
8.579999923706055,-8.629158973693848,0.2955828309059143
8.59000015258789,-8.618176460266113,0.29637834429740906
8.600000381469727,-8.597883224487305,0.2968715727329254
8.609999656677246,-8.573787689208984,0.29707983136177063
8.619999885559082,-8.553590774536133,0.2968119978904724
8.630000114440918,-8.537714004516602,0.296051025390625
8.640000343322754,-8.513985633850098,0.29492509365081787
8.649999618530273,-8.483416557312012,0.29335445165634155
8.65999984741211,-8.445202827453613,0.2913390100002289
8.670000076293945,-8.391112327575684,0.288878858089447
8.680000305175781,-8.33635425567627,0.28600552678108215
8.6899995803833,-8.2703857421875,0.28276708722114563
8.699999809265137,-8.188310623168945,0.2791154980659485
8.710000038146973,-8.094152450561523,0.275162011384964
8.720000267028809,-7.972986221313477,0.2709861695766449
8.729999542236328,-7.8386359214782715,0.2665562331676483
8.739999771118164,-7.729342937469482,0.26185622811317444
8.75,-7.621885776519775,0.2570132911205292
8.760000228881836,-7.529979705810547,0.2519798278808594
8.770000457763672,-7.435271739959717,0.24683517217636108
8.779999732971191,-7.335999488830566,0.2415793389081955
8.789999961853027,-7.1976399421691895,0.23621231317520142
8.800000190734863,-7.051621913909912,0.23073409497737885
8.8100004196167,-6.900195121765137,0.22514468431472778
8.819999694824219,-6.743051052093506,0.21947616338729858
8.829999923706055,-6.5871148109436035,0.21377556025981903
8.84000015258789,-6.438103199005127,0.20799589157104492
8.850000381469727,-6.291783809661865,0.2021840661764145
8.859999656677246,-6.1524658203125,0.19629324972629547
8.869999885559082,-6.020168304443359,0.19043466448783875
8.880000114440918,-5.88232946395874,0.18465501070022583
8.890000343322754,-5.701096057891846,0.17890764772891998
8.899999618530273,-5.545678615570068,0.17323912680149078
8.90999984741211,-5.358363628387451,0.16757060587406158
8.920000076293945,-5.178346633911133,0.16190208494663239
8.930000305175781,-5.034140586853027,0.1562660187482834
8.9399995803833,-4.875372886657715,0.15074113011360168
8.949999809265137,-4.708171844482422,0.14526239037513733
8.960000038146973,-4.5710930824279785,0.1396724432706833
8.970000267028809,-4.416771411895752,0.13403654098510742
8.979999542236328,-4.277450084686279,0.12847916781902313
8.989999771118164,-4.140617847442627,0.12295446544885635
9,-3.986041307449341,0.11754094809293747
9.010000228881836,-3.821052312850952,0.11227136105298996
9.020000457763672,-3.6537280082702637,0.10715857148170471
9.029999732971191,-3.499544382095337,0.10207861661911011
9.039999961853027,-3.3464293479919434,0.09714268893003464
9.050000190734863,-3.2161271572113037,0.09242913872003555
9.0600004196167,-3.1088552474975586,0.08790502697229385
9.069999694824219,-2.977456569671631,0.08352506160736084
9.079999923706055,-2.866607666015625,0.07933446019887924
9.09000015258789,-2.7471649646759033,0.0752880871295929
9.100000381469727,-2.6302313804626465,0.0714309960603714
9.109999656677246,-2.5088083744049072,0.06771820783615112
9.119999885559082,-2.384988784790039,0.06419463455677032
9.130000114440918,-2.2743077278137207,0.060815438628196716
9.140000343322754,-2.168458938598633,0.0576585978269577
9.149999618530273,-2.05778431892395,0.054724130779504776
9.15999984741211,-1.9533835649490356,0.051978737115859985
